Rownum,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Mean AQI
341860,0.024471,0.045,11,42,0.504167,0.9,8,10.0,0.604348,2.0,8,3.0,25.281818,47.9,8,44,24.75
530676,0.025118,0.046,11,43,0.533333,0.8,9,9.0,0.19,0.6,6,0.0,24.983333,44.4,22,42,23.5
225992,0.030059,0.041,13,38,0.625,0.8,5,9.0,0.25,1.0,11,1.0,19.26087,42.0,0,40,22.0
50048,0.017941,0.035,9,32,1.808333,3.2,4,36.0,8.130435,11.0,0,16.0,32.478261,45.0,20,42,31.5
168500,0.029412,0.04,10,37,0.195833,0.3,9,3.0,2.652174,8.0,19,11.0,6.478261,24.0,7,23,18.5
469966,0.026529,0.047,11,44,0.341667,0.4,2,5.0,-0.466667,-0.3,3,0.0,17.241667,29.2,10,27,19.0
120449,0.049471,0.056,12,54,0.0,0.0,0,0.0,4.608696,6.0,16,9.0,4.434783,16.0,10,15,19.5
277436,0.032471,0.053,11,49,0.520833,0.7,9,8.0,0.013043,0.1,8,0.0,25.516667,36.8,7,34,22.75
196701,0.008353,0.023,8,21,0.125,0.4,22,5.0,1.0,1.0,0,1.0,30.347826,46.0,18,43,17.5
531238,0.012176,0.027,7,25,0.2,0.4,23,5.0,0.3625,0.5,0,0.0,12.2125,27.1,22,25,13.75
341617,0.028235,0.054,10,50,0.695833,1.1,9,13.0,0.204762,0.6,8,0.0,34.236364,80.7,9,79,35.5
168516,0.026941,0.035,10,32,0.125,0.2,11,2.0,5.782609,15.0,22,21.0,9.826087,30.0,3,28,20.75
309428,0.033941,0.069,9,97,0.783333,1.1,7,13.0,0.095455,0.2,13,0.0,29.427273,46.7,1,43,38.25
96975,0.034118,0.06,11,67,0.666667,1.0,5,11.0,2.608696,4.0,8,6.0,33.043478,51.0,8,48,33.0
531606,0.017294,0.031,10,29,0.333333,0.5,23,6.0,0.666667,1.8,11,1.0,25.383333,40.4,22,38,18.5
563345,0.026294,0.031,9,29,0.254167,0.3,2,3.0,0.629167,2.3,7,3.0,9.941667,36.3,7,34,17.25
278266,0.034765,0.054,13,50,0.175,0.3,8,3.0,0.020833,0.2,7,0.0,9.420833,42.5,7,40,23.25
376418,0.045706,0.054,9,50,0.7375,0.8,7,9.0,0.004545,0.1,5,0.0,4.372726999999999,13.9,6,12,17.75
439577,0.043706,0.046,11,43,0.166667,0.2,0,2.0,0.420833,0.9,14,0.0,5.1375,14.5,7,13,14.5
50144,0.046294,0.058,11,61,0.591667,0.8,10,9.0,3.0,5.0,8,7.0,28.0,40.0,7,38,28.75
439452,0.016471,0.031,12,29,0.279167,0.6,8,7.0,0.617391,1.8,10,1.0,22.847826,34.7,2,32,17.25
376420,0.037353,0.044,12,41,0.7,0.7,0,8.0,0.004348,0.1,8,0.0,4.882609,14.9,0,13,15.5
96931,0.034647,0.056,10,54,0.441667,0.7,11,8.0,1.409091,3.0,5,4.0,29.434783000000003,47.0,8,44,27.5
197269,0.037824,0.045,9,42,0.2,0.2,0,2.0,1.434783,3.0,12,4.0,3.0,8.0,22,8,14.0
143565,0.027235,0.032,10,30,0.0,0.0,0,0.0,1.2608700000000002,6.0,5,9.0,2.782609,13.0,3,12,12.75
97751,0.034882,0.054,12,50,0.264286,0.6,10,7.0,2.521739,4.0,13,6.0,18.0,33.0,0,31,23.5
563292,0.031471,0.036,10,33,0.1,0.1,0,1.0,0.1625,0.2,7,0.0,1.054167,2.2,1,2,9.0
591948,0.009824,0.024,9,22,0.695833,1.0,23,11.0,0.375,0.7,22,0.0,29.45,38.2,18,36,17.25
252379,0.020647,0.031,11,29,0.595833,0.9,10,10.0,0.231818,1.0,9,1.0,27.186364,41.5,12,39,19.75
562705,0.030294,0.043,10,40,0.245833,0.3,3,3.0,0.179167,0.5,11,0.0,4.791667,8.1,3,8,12.75
3310,0.005118,0.01,8,9,2.975,4.1,23,47.0,3.173913,9.0,5,13.0,77.0,106.0,11,102,42.75
168281,0.014647,0.021,10,19,0.5375,0.8,4,9.0,5.565217,7.0,12,10.0,34.869565,44.0,9,42,20.0
197360,0.039,0.051,9,47,0.225,0.3,8,3.0,0.0,0.0,0,0.0,5.652174,14.0,0,13,15.75
406988,0.018,0.026,11,24,1.17619,1.6,3,18.0,0.5043479999999999,1.3,13,1.0,39.42381,67.8,12,65,27.0
143414,0.020353,0.036,11,33,0.416667,0.9,8,10.0,1.869565,4.0,8,6.0,22.434783,41.0,10,39,22.0
342616,0.025588,0.037,12,34,0.45,0.6,3,7.0,0.740909,1.7,11,1.0,22.913636,41.2,0,39,20.25
119767,0.030059,0.045,10,42,0.2125,0.3,8,3.0,0.0,0.0,0,0.0,14.434783,37.0,23,35,20.0
563074,0.023,0.037,9,34,0.320833,0.5,23,6.0,0.1,0.3,22,0.0,11.820833,28.1,19,26,16.5
375665,0.026929,0.033,10,31,0.145833,0.2,7,2.0,0.095652,0.5,13,0.0,9.795,16.6,6,15,12.0
563370,0.042353,0.067,11,90,0.466667,0.7,9,8.0,0.420833,2.0,9,3.0,19.904167,47.6,9,44,36.25
253494,0.016294,0.03,10,28,0.420833,0.6,8,7.0,0.469565,2.2,10,3.0,25.865217,43.4,7,41,19.75
225926,0.032294,0.041,7,38,0.4,0.4,0,5.0,0.956522,1.0,0,1.0,5.217391,25.0,5,24,17.0
27045,0.007941,0.015,9,14,2.583333,3.8,1,43.0,5.782609,10.0,5,14.0,53.043478,77.0,12,76,36.75
408028,0.045471,0.068,10,93,0.1708329999999999,0.3,7,3.0,0.356522,2.2,22,3.0,9.330435,38.6,22,36,33.75
530572,0.013706,0.03,10,28,0.575,0.8,0,9.0,0.1375,0.3,8,0.0,18.645833,31.8,18,29,16.5
97021,0.034588,0.07,9,100,0.904167,1.4,11,16.0,2.826087,7.0,5,10.0,46.782609,76.0,10,74,50.0
119822,0.018471,0.036,9,33,0.366667,0.5,8,6.0,0.478261,2.0,6,3.0,21.0,35.0,22,33,18.75
375662,0.025571,0.032,9,30,0.361905,0.4,0,5.0,0.365217,1.6,6,1.0,13.019048,23.6,6,22,14.5
50974,0.023,0.038,11,35,0.925,1.3,11,15.0,1.695652,3.0,5,4.0,39.478261,64.0,10,62,29.0
3238,0.012765,0.018,7,17,0.320833,0.4,0,5.0,0.086957,2.0,5,3.0,18.956522,32.0,6,30,13.75
531675,0.037,0.044,9,41,0.183333,0.3,6,3.0,0.204167,0.3,0,0.0,5.779167,27.4,6,25,17.25
26139,0.027059,0.044,11,41,1.0375,1.4,6,16.0,3.318182,6.0,8,9.0,39.636364,55.0,21,52,29.5
196739,0.020765,0.029,12,27,0.0166669999999999,0.1,0,1.0,1.0,1.0,0,1.0,18.478261,32.0,7,30,14.75
530847,0.037118,0.065,11,84,0.3875,0.5,11,6.0,0.429167,0.8,13,0.0,21.383333,45.6,10,42,33.0
531920,0.024588,0.041,11,38,0.204167,0.3,7,3.0,0.3125,1.0,8,1.0,11.4125,26.3,22,25,16.75
562415,0.023412,0.044,10,41,0.3625,0.5,8,6.0,0.316667,0.7,7,0.0,23.879167,37.9,8,35,20.5
253482,0.017294,0.028,23,26,0.108333,0.2,10,2.0,0.186957,2.5,14,3.0,18.182609,29.4,12,27,14.5
252120,0.008353,0.019,9,18,0.616667,0.9,8,10.0,0.347826,1.0,5,1.0,32.304348,44.0,17,42,17.75
407929,0.041059,0.055,9,51,0.191667,0.2,0,2.0,0.236364,0.3,8,0.0,0.743478,2.5,5,2,13.75
143686,0.0068819999999999,0.014,10,13,1.15,2.1,10,24.0,4.391304,8.0,8,11.0,42.782609,74.0,10,72,30.0
50739,0.016118,0.031,10,29,1.608333,2.1,3,24.0,5.913043,8.0,5,11.0,38.913043,53.0,18,50,28.5
375351,0.019429,0.025,14,23,0.45,0.7,7,8.0,0.052381,0.6,7,0.0,21.075,29.7,7,27,14.5
407798,0.02,0.028,11,26,0.680952,1.1,7,13.0,0.819048,2.4,9,3.0,28.576190000000004,47.7,0,44,21.5
531798,0.0343529999999999,0.048,11,44,0.1,0.1,0,1.0,0.295833,1.0,8,1.0,5.7708330000000005,27.1,23,25,17.75
341642,0.033176,0.045,9,42,0.191667,0.2,0,2.0,0.05,0.1,0,0.0,7.333333,8.1,2,8,13.0
562515,0.025529,0.04,10,37,0.2125,0.3,5,3.0,0.125,0.4,13,0.0,7.570833,18.9,4,17,14.25
439590,0.047824,0.052,9,48,0.1333329999999999,0.2,16,2.0,0.325,0.4,0,0.0,3.0625,9.6,7,8,14.5
167914,0.007647,0.013,11,12,0.0125,0.1,21,1.0,0.0,0.0,0,0.0,25.695652,32.0,1,30,10.75
341991,0.021786,0.032,11,30,0.72,1.0,7,11.0,0.522727,1.1,7,1.0,25.605,37.0,21,35,19.25
310034,0.035,0.039,9,36,0.266667,0.3,8,3.0,0.0,0.0,0,0.0,0.904348,3.7,14,3,10.5
407486,0.015588,0.031,10,29,0.408333,0.6,6,7.0,0.020833,0.2,10,0.0,18.582609,31.6,21,29,16.25
309315,0.0131759999999999,0.031,9,29,0.8125,1.3,0,15.0,0.586957,1.4,0,1.0,26.021739,44.8,18,42,21.75
500256,0.008923,0.023,11,21,0.725,0.9,2,10.0,0.370833,0.8,7,0.0,38.327273,44.8,23,42,18.25
530700,0.027647,0.041,11,38,0.545833,0.8,8,9.0,0.2125,1.1,13,1.0,21.754167,40.5,10,38,21.5
407897,0.039,0.044,12,41,0.2,0.2,0,2.0,0.282353,0.5,0,0.0,3.388235,10.3,0,9,13.0
342670,0.027941,0.034,8,31,0.26,0.3,0,3.0,0.01,0.2,5,0.0,1.83,6.4,6,6,10.0
562321,0.020091,0.039,13,36,0.426667,0.6,7,7.0,0.120833,0.3,6,0.0,20.566667,30.8,7,28,17.75
438846,0.028882,0.039,9,36,0.120833,0.2,1,2.0,0.225,0.5,3,0.0,7.1458330000000005,15.0,23,14,13.0
142877,0.019,0.04,10,37,0.7,1.2,8,14.0,3.565217,5.0,6,7.0,39.043478,79.0,9,78,34.0
97656,0.041941,0.051,9,47,0.2,0.2,0,2.0,2.4347830000000004,4.0,18,6.0,0.086957,1.0,18,1,14.0
376609,0.025529,0.037,12,34,0.2375,0.3,0,3.0,0.004545,0.1,11,0.0,4.017391,13.0,7,12,12.25
407448,0.015882,0.036,9,33,0.716667,1.0,23,11.0,0.226087,0.7,6,0.0,38.347826,57.5,19,54,24.5
407030,0.016941,0.03,10,28,0.5875,0.9,10,10.0,0.313043,4.4,6,6.0,19.895455,38.2,19,36,20.0
253337,0.029529,0.037,9,34,0.241667,0.3,5,3.0,0.713043,3.0,8,4.0,4.578261,16.8,7,15,14.0
592433,0.037882,0.059,10,64,0.3,0.4,8,5.0,0.4875,0.9,18,0.0,12.833333,22.6,8,21,22.5
225109,0.043882,0.046,17,43,0.541667,0.6,0,7.0,0.0,0.0,0,0.0,8.0,9.0,9,8,14.5
252225,0.024588,0.042,7,39,0.3,0.4,5,5.0,0.186364,1.9,21,1.0,16.813636,36.9,5,34,19.75
592436,0.025176,0.036,9,33,0.241667,0.3,8,3.0,0.5375,1.1,13,1.0,14.620833,20.0,6,19,14.0
277250,0.003118,0.008,8,7,1.2,1.7,23,19.0,0.945455,1.5,13,1.0,41.509091,48.1,19,45,18.0
531708,0.052588,0.06,10,67,0.166667,0.3,4,3.0,0.208333,0.7,6,0.0,5.7708330000000005,30.4,2,28,24.5
375481,0.029706,0.043,9,40,0.308333,0.4,22,5.0,0.1409089999999999,1.0,4,1.0,8.272727,23.2,23,22,17.0
562360,0.017176,0.032,8,30,0.225,0.4,22,5.0,0.004167,0.1,20,0.0,10.691667,25.4,20,24,14.75
530906,0.028588,0.049,10,45,0.291667,0.4,7,5.0,0.295833,0.7,8,0.0,11.420833,19.0,8,18,17.0
3327,0.002941,0.005,7,5,2.875,3.6,23,41.0,5.9565220000000005,11.0,5,16.0,74.826087,94.0,23,94,39.0
277610,0.0017059999999999,0.005,8,5,1.320833,1.8,23,20.0,1.659091,2.6,12,3.0,52.590476,70.1,17,68,24.0
438968,0.022529,0.046,10,43,0.833333,1.1,1,13.0,0.570833,0.9,13,0.0,33.604167,44.2,12,42,24.5
531690,0.028706,0.034,10,31,0.220833,0.4,8,5.0,0.2,0.9,9,0.0,5.9,21.6,6,20,14.0
563157,0.035,0.041,11,38,0.245833,0.4,0,5.0,0.4625,1.2,11,1.0,9.7125,25.1,7,24,17.0
500270,0.030176,0.036,10,33,0.2625,0.3,0,3.0,0.041667,0.2,3,0.0,12.2,23.9,6,22,14.5
97008,0.028118,0.044,10,41,0.433333,0.6,8,7.0,1.7391299999999998,3.0,5,4.0,26.69565200000001,42.0,9,40,23.0
563258,0.025294,0.03,8,28,0.1375,0.2,6,2.0,0.433333,1.8,7,1.0,4.9,26.7,6,25,14.0
438822,0.026824,0.044,10,41,0.420833,0.7,9,8.0,0.725,1.7,8,1.0,22.9125,44.3,8,42,23.0
341851,0.024824,0.036,10,33,0.475,0.7,10,8.0,0.526087,1.7,11,1.0,14.504545000000002,24.9,6,23,16.25
592000,0.024412,0.044,11,41,0.366667,0.5,23,6.0,0.075,0.4,8,0.0,22.9375,39.3,7,37,21.0
96889,0.020176,0.041,10,38,0.733333,1.3,23,15.0,1.2608700000000002,2.0,0,3.0,33.478261,53.0,20,50,26.5
407359,0.036824,0.073,10,108,0.495833,0.7,7,8.0,0.395833,0.9,12,0.0,26.058333,46.6,9,43,39.75
439441,0.027529,0.041,12,38,0.0666669999999999,0.2,2,2.0,0.565217,1.4,12,1.0,16.965217000000006,35.9,23,33,18.5
563206,0.032765,0.035,10,32,0.125,0.2,6,2.0,0.204167,0.3,6,0.0,2.354167,14.1,5,13,11.75
309445,0.014353,0.028,10,26,0.870833,1.0,2,11.0,0.655,1.0,4,1.0,29.609524,41.8,10,39,19.25
563293,0.028647,0.033,8,31,0.1,0.1,0,1.0,0.15,0.2,2,0.0,1.266667,4.7,6,4,9.0
225207,0.029,0.043,11,40,0.227273,0.3,13,3.0,0.238095,1.0,11,1.0,21.642857,32.0,0,30,18.5
225876,0.032706,0.038,10,35,0.3,0.3,0,3.0,0.0,0.0,2,0.0,2.095238,11.0,6,10,12.0
407229,0.034588,0.048,10,44,0.191667,0.2,0,2.0,0.01,0.3,6,0.0,14.586364,28.4,5,26,18.0
143457,0.029529,0.039,9,36,0.125,0.3,6,3.0,0.565217,2.0,21,3.0,11.608696,27.0,6,25,16.75
97627,0.042071,0.058,10,61,0.2,0.3,0,3.0,1.416667,3.0,12,4.0,8.0,26.0,5,25,23.25
530554,0.010882,0.021,11,19,0.65,0.9,8,10.0,0.266667,0.7,7,0.0,21.691667,29.0,0,27,14.0
167720,0.035647,0.047,8,44,0.2125,0.3,2,3.0,0.0,0.0,0,0.0,10.217391,13.0,22,12,14.75
143580,0.043294,0.046,8,43,0.0,0.0,0,0.0,1.217391,2.0,5,3.0,3.4347830000000004,15.0,6,14,15.0
341941,0.023294,0.048,10,44,0.966667,1.2,2,14.0,0.568182,1.2,18,1.0,37.627273,45.0,7,42,25.25
143693,0.003588,0.008,8,7,0.879167,1.2,9,14.0,3.826087,5.0,10,7.0,48.521739,68.0,12,66,23.5
438986,0.019647,0.044,10,41,0.608333,0.9,23,10.0,0.554167,0.9,7,0.0,36.80833300000001,48.4,20,45,24.0
530586,0.012059,0.028,10,26,0.6625,1.0,0,11.0,1.379167,10.0,17,14.0,30.7125,41.6,19,39,22.5
469858,0.033706,0.045,9,42,0.1625,0.2,0,2.0,0.058333,0.4,11,0.0,7.35,14.2,9,13,14.25
341429,0.010588,0.019,9,18,1.3375,1.7,9,19.0,1.140909,2.4,8,3.0,44.64,56.5,9,53,23.25
3185,0.016765,0.037,9,34,0.608333,0.9,23,10.0,0.5217390000000001,9.0,5,13.0,33.826087,53.0,23,50,26.75
253410,0.039059,0.042,13,39,0.2,0.2,0,2.0,0.0,0.0,0,0.0,0.821739,2.4,5,2,10.75
143691,0.017294,0.031,11,29,0.3125,0.5,8,6.0,2.695652,3.0,5,4.0,21.956522,35.0,22,33,18.0
